교육청명,학교명,지역,학교유형,개설과목
서울특별시교육청,경기여자고등학교,서울특별시,일반고,"영어 독해와 작문,[보강]물리학Ⅰ,고전과 윤리,[보강]확률과 통계,음악,진로활동,사회문제 탐구,세계사,사회·문화,지식 재산 일반,미술,공통수학1,동아시아사,수학과제 탐구,[보강]지식 재산 일반,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,일본어Ⅱ,여행지리,공통영어1,한국사1,화법과 작문,중국어Ⅰ,확률과 통계,체육1,공통국어1,생활과 과학,통합사회1,심화 영어Ⅰ,한국지리,중국어Ⅱ,스페인어Ⅱ,체육,미적분,지구과학Ⅱ,수학Ⅰ,윤리와 사상,[보강]고전과 윤리,고전 읽기,[보강]인공지능 기초,[보강]문학,경제,통합과학1,[보강]사회문제 탐구,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,운동과 건강,문학,기하,논술,화학Ⅱ,1학년 수련회,영어Ⅰ,스페인어Ⅰ,[보강]논술,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,[보강]지구과학Ⅰ,생명과학Ⅰ,세계지리,인공지능 기초,영미 문학 읽기"
서울특별시교육청,경동고등학교,서울특별시,자율고,"영어 독해와 작문,철학,음악,진로활동,심화 국어,미술,세계사,사회·문화,개학식,공통수학1,동아시아사,수학과제 탐구,물리학Ⅰ,정치와 법,지구과학Ⅰ,일본어Ⅱ,여행지리,공통영어1,한국사1,화법과 작문,확률과 통계,공통국어1,체육1,스포츠 생활,생활과 과학,한국지리,통합사회1,중국어Ⅱ,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,윤리와 사상,동아리활동,미술 감상과 비평,경제,통합과학1,일본어Ⅰ,화학Ⅰ,실용 영어,미술 전공 실기,물리학Ⅱ,운동과 건강,문학,입학식,화학Ⅱ,기하,대체공휴일,영어Ⅰ,실용 수학,프로그래밍(PYTHON),3·1절,진로 영어,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,독서,세계지리,생명과학Ⅰ,인공지능과 피지컬컴퓨팅,체육과 진로 탐구,진로 키스톤 디자인"
서울특별시교육청,경문고등학교,서울특별시,일반고,"영어 독해와 작문,음악,진로활동,심화 국어,경제 수학,미술,세계사,사회문제 탐구,사회·문화,정보,공통수학1,동아시아사,수학과제 탐구,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,[보강]화학Ⅰ,한국사1,공통영어1,화법과 작문,중국어Ⅰ,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,한국지리,생활과 과학,[보강]통합과학1,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,심화 영어 독해Ⅰ,윤리와 사상,동아리활동,[보강]문학,경제,[보강]생활과 과학,통합과학1,현대문학 감상,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,고전문학 감상,운동과 건강,문학,기하,화학Ⅱ,논술,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,[보강]지구과학Ⅰ,생명과학Ⅰ,세계지리,인공지능 기초,빅데이터 분석"
서울특별시교육청,경복고등학교,서울특별시,일반고,"영어 독해와 작문,철학,음악,진로활동,사회문제 탐구,심화 국어,미술,사회·문화,체육 전공 실기 기초,세계사,개학식,정보,공통수학1,동아시아사,수학과제 탐구,한문,과학과제 연구,인공지능 수학,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,일본어Ⅱ,여행지리,한국사1,공통영어1,중국어Ⅰ,화법과 작문,확률과 통계,공통국어1,체육1,과학사,통합사회1,중국어Ⅱ,한국지리,체육,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,윤리와 사상,동아리활동,고전 읽기,생각을 키우는 퍼즐과 게임,실용 경제,경제,통합과학1,일본어Ⅰ,화학Ⅰ,미술 전공 실기,물리학Ⅱ,운동과 건강,문학,입학식,기하,논술,화학Ⅱ,영어권 문화,프로그래밍,영어Ⅰ,과학탐구실험1,진로 영어,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,한국 사회의 이해,진로와 직업,환경"
서울특별시교육청,경복비즈니스고등학교,서울특별시,특성화고,"* 디지털디자인 프로젝트 설계,마케팅과 광고,* 회계정보시스템 운용,음악,진로활동,* 여행서류 확인,* 3D프린터 SW 설정,정보 처리와 관리,* 시각디자인 프로젝트 기획,공통영어1,한국사1,회계 원리,* 비행 중 서비스,국제 상무,* 전표관리,비즈니스 영어,* 호텔 레스토랑 서비스,* 수출입운송보험,* 사무행정 업무관리,* 사무자동화 프로그램 활용,관광 일반,자율활동,통합사회,* FTA 원산지 활용분석,* 촬영 제작,* 수출입사전준비,* 아이템 선정,* 프로젝트 완료 최종보고,공통수학1,* SQL활용,사무 관리,* 자금관리,* 스토리보드 제작,* 데이터베이스 구현,자율·자치활동,관광 서비스,* 객실 예약 관리,통합과학1,관광 일본어,운동과 건강,문학,* 캐릭터 디자인,* 제작편집,기업과 경영,* 캐릭터 그래픽 요소 제작,영상 제작 기초,* FTA 원산지 증빙서류 발급,관광 영어,컴퓨터 그래픽,커뮤니케이션,비즈니스 엑셀,* 호텔 음료 서비스,* 기내음료 서비스,체육1,공통국어1,* 스마트문화앱콘텐츠 설계,수학Ⅰ,* 제품출력,* 교통편 조회 예약,세무 일반,* 체크 인(Check In),영어Ⅰ,* 디자인 구성요소 제작,* 수출입통관,영어 독해와 작문,* FTA 원산지 판정요소관리,색채 관리,* 야외 촬영,화법과 작문,확률과 통계,항공사무일반,관광 중국어,* 2D 그래픽제작,기업 자원 통합 관리,* 시안 디자인 개발 기초,* 캐릭터 콘셉트 설정,성공적인 직업생활,* 프로그래밍 언어 활용,프로그래밍"
서울특별시교육청,경복여자고등학교,서울특별시,일반고,"영어 독해와 작문,심리학,음악,진로활동,심화 국어,사회문제 탐구,세계사,미술,사회·문화,경제 수학,공통수학1,동아시아사,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,일본어Ⅱ,여행지리,한국사1,공통영어1,화법과 작문,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,한국지리,생활과 과학,보건,중국어Ⅱ,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,윤리와 사상,고전 읽기,경제,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,운동과 건강,문학,기하,화학Ⅱ,영어권 문화,종교학,프로그래밍,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,독서,인공지능 기초,세계지리,교육학,환경"
서울특별시교육청,경성고등학교,서울특별시,일반고,"한국지리나,음악,한국지리가,진로활동,정치와 법가,생활과 윤리가-1,사회·문화C,공통영어1,한국사1,확률과 통계B-1,물리학Ⅰ다,통합사회1,교육학H,영어권 문화A,진로 영어H,영어 독해와 작문H,동아리활동,미술 감상과 비평,생활과 윤리다,정치와 법다,물리학Ⅰ가,사회문제 탐구G-2,윤리와 사상G,자율활동,영어 독해와 작문C,영어권 문화C-2,영어 독해와 작문D,세계사C,미적분B-3,공통수학1,심화 국어C,언어와 매체,생활과 과학E,확률과 통계F,영어권 문화C-1,화학Ⅰ가,미술 창작D,자율·자치활동,융합과학,지구과학Ⅰ다,정치와 법나,확률과 통계B-4,영어권 문화D,윤리와 사상F,생활과 과학F,통합과학1,사회문제 탐구H,운동과 건강,문학,경제 수학E,사회·문화E,생활과 윤리가-2,화학ⅡD,사회문제 탐구C,심화 국어A-1,한문ⅠB,지구과학ⅡC,영어 독해와 작문F,한국지리다,한문ⅡF,영어 회화H,생활과 과학C,사회·문화D,교육학D,확률과 통계H,생명과학Ⅰ가,지구과학Ⅰ가,화학Ⅰ다,지구과학Ⅰ나,공통국어1,체육1,생명과학ⅡG,영어권 문화B,사회문제 탐구E,동아시아사가,수학Ⅰ,체육 전공 실기 기초E,고전 읽기E,심화 국어A-2,물리학ⅡH,확률과 통계B-3,사회문제 탐구G-1,기하C,인공지능 기초D,생활과 과학H,논술,영어Ⅰ,과학탐구실험1,생명과학Ⅰ나,생활과 윤리나-2,영어 독해와 작문E,생명과학Ⅰ다,체육 전공 실기 기초F,진로와 직업,물리학ⅡD,영어 회화G,진로 영어E,지구과학ⅡF,미술,고전 읽기G,물리학Ⅰ나,기하D,미적분B-4,심화 국어D,인공지능 기초E,확률과 통계B-2,영어 독해와 작문G-2,화법과 작문,스포츠 생활,세계지리D,기하A,화학Ⅰ나,교육학F,사회·문화H,사회문제 탐구D,물리학ⅡG,미적분B-2,인공지능 기초F,화학ⅡC,기하B,영어 독해와 작문G-1,한문ⅠD,경제나,교육학C,생활과 윤리나-1,인공지능 기초C,미적분B-1,봉사활동,심화 국어B"
서울특별시교육청,경신고등학교,서울특별시,일반고,"국제 경제A,화학ⅡB,음악,진로활동,고급 물리학B,환경H,수학과제 탐구A,화학ⅠB,미적분H,사회·문화C,국어 과제연구C,한국사1,공통영어1,통합사회1,철학D,수학과제 탐구B,생활과 과학D,생명과학ⅠD,인공지능 기초A,국어 과제연구A,미술 감상과 비평,국어 과제연구D,언어와 매체C,심리학H,자율활동,생활과 윤리B,지구과학ⅠD,사회·문화B,지구과학ⅠC,수학과제 탐구F,개학식,공통수학1,동아시아사C,생명과학ⅠB,국제 경제,자율·자치활동,환경G,세계 문제와 미래 사회G,국어 과제연구G1,경제D,고급 수학ⅠF,통합과학1,미적분A,화법과 작문C2,운동과 건강,문학,화법과 작문F1,화법과 작문B,화법과 작문F2,대체공휴일,화학ⅡD,경제C,화법과 작문E,윤리와 사상B,사회문제 탐구C,음악 감상과 비평,인간과 철학,수학과제 탐구C,화법과 작문C1,고급 수학Ⅰ,화학ⅡE,사회·문화D,생활과 과학C,철학A,공통국어1,체육1,화학ⅠC,생활과 과학A,심리학C,미적분F,물리학ⅡE,생명과학ⅡE,수학Ⅰ,물리학ⅡF,논리학A,세계 문제와 미래 사회H,화학ⅠA,윤리와 사상A,영어Ⅰ,과학탐구실험1,여행지리H,진로와 직업,일본어ⅠB,사회문제 탐구B1,영어 독해와 작문,철학,일본어ⅡD,미술,논리학B,국어 과제연구G2,환경E,사회문제 탐구B2,심리학D,미적분G,확률과 통계,스포츠 생활,수학과제 탐구D,환경B,생활과 윤리A,논리학E,물리학ⅠD,수학과제 탐구E,심리학F,정치와 법A,사회문제 탐구D,지구과학ⅡG,물리학ⅡG,여행지리A,입학식,물리학ⅠB,세계지리B,사회문제 탐구A,생활과 윤리H,물리학ⅠA,한국지리D,국어 과제연구H"
서울특별시교육청,경인고등학교,서울특별시,일반고,"영어 독해와 작문,고전과 윤리,철학,음악,진로활동,사회문제 탐구,미술,세계사,사회·문화,체육 전공 실기 기초,정보,공통수학1,동아시아사,수학과제 탐구,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,일본어Ⅱ,여행지리,공통영어1,한국사1,화법과 작문,확률과 통계,체육1,공통국어1,스포츠 생활,통합사회1,생활과 과학,미술 창작,한국지리,미적분,지구과학Ⅱ,자율·자치활동,융합과학,수학Ⅰ,윤리와 사상,고전 읽기,미술 감상과 비평,경제,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,기술·가정,운동과 건강,문학,학급 정부회장 선출,음악 연주,기하,화학Ⅱ,영어권 문화,영어Ⅰ,과학탐구실험1,진로 영어,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,독서,봉사활동 소양교육,환경"
서울특별시교육청,경일고등학교,서울특별시,자율고,"음악,진로활동,사회문제 탐구,심화 국어,미술,세계사,사회·문화,공통수학1,동아시아사,수학과제 탐구,물리학Ⅰ,정치와 법,영어Ⅱ,지구과학Ⅰ,일본어Ⅱ,언어와 매체,한국사1,공통영어1,화법과 작문,중국어Ⅰ,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,한국지리,중국어Ⅱ,미적분,지구과학Ⅱ,자율·자치활동,융합과학,수학Ⅰ,윤리와 사상,동아리활동,고전 읽기,미술 감상과 비평,경제,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,운동과 건강,문학,음악 연주,화학Ⅱ,기하,영어권 문화,영어Ⅰ,프로그래밍(PYTHON),과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,인공지능과 피지컬컴퓨팅,생명과학Ⅰ,세계지리,영미 문학 읽기"
서울특별시교육청,경희고등학교,서울특별시,자율고,"영어 독해와 작문,고전과 윤리,음악,진로활동,사회문제 탐구,세계사,사회·문화,인공지능 수학,생태와 환경,정보,공통수학1,동아시아사,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,일본어Ⅱ,여행지리,한국사1,공통영어1,고급 지구과학,화법과 작문,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,보건,중국어Ⅱ,한국지리,심화 수학Ⅰ,세계 문제와 미래 사회,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,국제 관계와 국제기구,윤리와 사상,고전 읽기,동아리활동,경제,통합과학1,화학Ⅰ,고급 생명과학,일본어,현대 세계의 변화,물리학Ⅱ,운동과 건강,문학,스포츠 경기 실습,기하,화학Ⅱ,영어권 문화,프로그래밍,고급 화학,영어Ⅰ,과학탐구실험1,진로 영어,고급 물리학,자율활동,생활과 윤리,생명과학Ⅱ,생명과학Ⅰ,세계지리,독서,중국어"
서울특별시교육청,경희여자고등학교,서울특별시,일반고,"논술b,생활과 과학d,생활과 윤리C,진로활동,심리학f,영어 독해와 작문f,융합과학 탐구g,입학식(1년),음악 연주D,화학ⅠB,심화 국어g,생활과 과학f,공통영어1,한국사1,한문Ⅱe,언어와 매체d,통합사회1,심리학b,환경c,영어권 문화A,고전 읽기A,인공지능 기초A,동아리활동,철학a,미술 감상과 비평,환경h,생활과 과학a,일본어ⅠA,경제B,중국 문화d,음악 연주,물리학Ⅱb,자율활동,생활과 윤리B,경제 수학a,사회·문화e,영미 문학 읽기c,화학Ⅱa,정보,확률과 통계g,공통수학1,화학Ⅱb,사회·문화g,확률과 통계f,중국 문화c,동아시아사C,화학ⅠD,환경f,사회문제 탐구h,가정과학C,생명과학ⅠB,일본어ⅠC,자율·자치활동,영어권 문화D,통합과학1,확률과 통계c,[보강]일본 문화c,운동과 건강,생명과학Ⅱc,가정과학B,음악 감상과 비평,시업식(2,3년),사회문제 탐구g,환경,교육학a,생명과학ⅠC,심리학d,확률과 통계h,심화 수학Ⅰd,언어와 매체c,융합과학 탐구d,사회·문화h,공통국어1,체육1,화학ⅠC,언어와 매체h,철학b,영미 문학 읽기d,세계 문제와 미래 사회h,사회문제 탐구a,수학Ⅰ,미적분h,심화 국어e,정보과학h,영어 독해와 작문h,고전 읽기C,국제 경제f,인공지능 기초D,영어Ⅰ,사회·문화d,인공지능 수학c,과학탐구실험1,영미 문학 읽기b,독서,한국지리g,일본 문화a,일본어ⅠB,일본 문화c,문예 창작 입문,기하D,언어와 매체e,확률과 통계a,스포츠 생활,고전 읽기B,세계지리D,기하A,생활과 과학g,영어권 문화C,생활과 윤리A,음악 연주A,보건b,보건e,기하B,교육학f,세계 문제와 미래 사회g,미적분f,확률과 통계e,기술·가정,한문ⅠA,심리학e,생활과 윤리D,미적분e"
서울특별시교육청,계성고등학교,서울특별시,일반고,"영어 독해와 작문,사회 과제 연구,철학,음악,진로활동,사회문제 탐구,미술 이론,미술,세계사,사회·문화,매체 미술,정보,일본 문화,공통수학1,심화 국어,수학과제 탐구,한문,동아시아사,물리학Ⅰ,정치와 법,융합과학 탐구,지구과학Ⅰ,한문Ⅰ,언어와 매체,공통영어1,한국사1,화법과 작문,확률과 통계,공통국어1,체육1,생활과 과학,통합사회1,미술 창작,스포츠 생활,심화 영어Ⅰ,한국지리,심화 수학Ⅰ,보건,미적분,지구과학Ⅱ,생활과 한문,자율·자치활동,수학Ⅰ,윤리와 사상,고전 읽기,실용 경제,경제,통합과학1,화학Ⅰ,미술 전공 실기,물리학Ⅱ,문화 콘텐츠 산업 일반,운동과 건강,문학,기하,화학Ⅱ,영어Ⅰ,과학탐구실험1,실용 국어,정보과제연구,진로 영어,자율활동,공예 일반,생명과학Ⅱ,생활과 윤리,생명과학Ⅰ,세계지리,인공지능 기초,봉사활동,한국 사회의 이해,환경,영미 문학 읽기"
서울특별시교육청,고려대학교사범대학부속고등학교,서울특별시,일반고,"영어 독해와 작문,음악,진로활동,사회문제 탐구,심화 국어,미술,사회·문화,세계사,중국 문화,정보,공통수학1,동아시아사,수학과제 탐구,과학과제 연구,공통영어1_공통영어1 A반(3반),공통영어1_공통영어1 A반(1반),물리학Ⅰ,정치와 법,공통영어1_공통영어1 A반(7반),지구과학Ⅰ,언어와 매체,일본어Ⅱ,공통영어1_공통영어1 A반(8반),공통영어1,한국사1,중국어Ⅰ,화법과 작문,확률과 통계,공통영어1_공통영어1 B반(3, 4반),공통국어1,체육1,통합사회1,미술 창작,한국지리,생활과 과학,중국어Ⅱ,스포츠 생활,공통영어1_공통영어1 B반(5, 6반),미적분,지구과학Ⅱ,자율·자치활동,공통영어1_공통영어1 A반(4반),수학Ⅰ,윤리와 사상,고전 읽기,경제,통합과학1,일본어Ⅰ,화학Ⅰ,공통영어1_공통영어1 B반(7, 8반),[보강]공통국어1,물리학Ⅱ,문학,화학Ⅱ,논술,기하,공통영어1_공통영어1 A반(2반),영어권 문화,[보강]고전 읽기,영어Ⅰ,과학탐구실험1,공통영어1_공통영어1 A반(5반),자율활동,공통영어1_공통영어 B반(1, 2반),생활과 윤리,생명과학Ⅱ,생명과학Ⅰ,세계지리,공학 일반,인공지능 기초,공통영어1_공통영어1 A반(6반),진로와 직업,음악 감상과 비평,진로 키스톤 디자인,영미 문학 읽기,[보강]체육1"
서울특별시교육청,고명외식고등학교,서울특별시,특성화고,"마케팅과 광고,음악,진로활동,* 과자류제품 반죽정형,* 과자류제품 품질관리,* 빵류제품 반죽발효,공통영어1,회계 원리,* 음료 특성 분석,* 과자류제품 반죽익힘,* 호텔 레스토랑 서비스,창업 일반,* 양식 수프조리,* 과자류제품 재료혼합,* 커피 원두 선택,* 중식 수프·탕조리,관광 일반,* 한식 전 ·적조리,자율활동,급식 관리,* 에스프레소 커피음료제조,통합사회,* 커피매장 관리,공통수학1,* 과자류제품 포장,사무 관리,* 양식 조식조리,한국사,자율·자치활동,관광 서비스,* 객실 예약 관리,* 양식 육류조리,* 한식 밥조리,통합과학1,* 빵류제품 마무리,관광 일본어,* 양식 파스타조리,* 칵테일 기법 실무,* 빵류제품 위생안전관리,문학,운동과 건강,토익연습실무,카페 경영 관리,* 양식 소스조리,* 매장 영업전 판매 지원 점검,* 문서관리,* 호텔 음료 서비스,* 양식 기초 조리실무,공통국어1,체육1,식품과 영양,* 중식 육수·소스조리,* 과자류제품 생산작업준비,* 매장판매 마무리,* 빵류제품 재료혼합,수학Ⅰ,* 일식 국물조리,시업식,일본어,* 체크 인(Check In),영어Ⅰ,* 커피 추출,상업 경제,* 양식 샐러드조리,* 한식 면류조리,* 과자류제품 저장유통,* 한식 볶음조리,* 양식 전채조리,* 와인 서비스,* 식음료 업장 운영,* 교통편예약,디자인 일반,디저트 제과 실무,* 양식 전채·샐러드 조리,* 교통편 조회,* 한식 조림·초조리,* 문서작성,성공적인 직업생활,입학식,* 일식 면류조리,인공지능 기초"
서울특별시교육청,고척고등학교,서울특별시,자율고,"스포츠 문화,음악,진로활동,사회문제 탐구,경제 수학,미술,세계사,중국 문화,심화 국어,정보,사회·문화,공통수학1,동아시아사,체육 전공 실기 기초,물리학Ⅰ,정치와 법,영어Ⅱ,지구과학Ⅰ,[보강]한국사1,한문Ⅰ,일본어Ⅱ,언어와 매체,[보강]여행지리,여행지리,한국사1,공통영어1,중국어Ⅰ,확률과 통계,공통국어1,스포츠 생활,통합사회1,한국지리,미술 창작,미적분,지구과학Ⅱ,자율·자치활동,융합과학,[보강]스포츠 생활,수학Ⅰ,윤리와 사상,[보강]미술,고전 읽기,미술 감상과 비평,경제,통합과학1,[보강]사회문제 탐구,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,기술·가정,운동과 건강,문학,[보강]운동과 건강,음악 연주,기하,화학Ⅱ,논술,영어권 문화,영어Ⅰ,[보강]진로활동,과학탐구실험1,[보강]체육 전공 실기 기초,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,자율활동"
서울특별시교육청,공항고등학교,서울특별시,일반고,"영어 독해와 작문,음악,진로활동,사회문제 탐구,경제 수학,미술,세계사,사회·문화,일본 문화,인공지능 수학,공통수학1,동아시아사,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,일본어Ⅱ,여행지리,공통영어1,한국사1,화법과 작문,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,생활과 과학,한국지리,미술 창작,세계 문제와 미래 사회,미적분,지구과학Ⅱ,수학Ⅰ,윤리와 사상,[보강]물리학Ⅱ,동아리활동,미술 감상과 비평,경제,[보강]화법과 작문,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,현대 세계의 변화,운동과 건강,문학,음악 연주,기하,화학Ⅱ,프로그래밍,영어Ⅰ,과학탐구실험1,지역 이해,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,가정과학,인공지능 기초,공학 일반,영미 문학 읽기"
서울특별시교육청,관악고등학교,서울특별시,일반고,"영어 독해와 작문,고전과 윤리,진로활동,사회문제 탐구,세계사,미술,사회·문화,정보,공통수학1,동아시아사,한문,물리학Ⅰ,정치와 법,지구과학Ⅰ,일본어Ⅱ,여행지리,한국사1,공통영어1,화법과 작문,중국어Ⅰ,확률과 통계,체육1,공통국어1,스포츠 생활,통합사회1,생활과 과학,한국지리,중국어Ⅱ,미적분,지구과학Ⅱ,수학Ⅰ,인공지능과 미래사회,윤리와 사상,동아리활동,미술 감상과 비평,경제,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,운동과 건강,문학,화학Ⅱ,기하,영어권 문화,영어Ⅰ,[보강]진로활동,실용 수학,과학탐구실험1,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,독서"
서울특별시교육청,광남고등학교,서울특별시,일반고,"고전과 윤리,음악,진로활동,심화 국어,사회문제 탐구,미술,세계사,사회·문화,중국어 회화Ⅰ,정보,경제 수학,공통수학1,동아시아사,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,여행지리,한국사1,공통영어1,중국어Ⅰ,화법과 작문,확률과 통계,체육1,공통국어1,생활과 과학,통합사회1,한국지리,심화 영어Ⅰ,스포츠 생활,미술 창작,체육,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,윤리와 사상,고전 읽기,경제,통합과학1,일본어 회화Ⅰ,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,기술·가정,운동과 건강,문학,[보강]운동과 건강,화학Ⅱ,기하,프로그래밍,영어권 문화,통합수학Ⅰ,영어Ⅰ,과학탐구실험1,진로 영어,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,인공지능 기초,영미 문학 읽기"
서울특별시교육청,광문고등학교,서울특별시,일반고,"심리학,음악,진로활동,사회문제 탐구,심화 국어,미술,세계사,사회·문화,인공지능 수학,정보,개학식,공통수학1,경제 수학,물리학Ⅰ,정치와 법,영어Ⅱ,지구과학Ⅰ,일본어Ⅱ,언어와 매체,여행지리,공통영어1,한국사1,화법과 작문,중국어Ⅰ,확률과 통계,체육1,공통국어1,스포츠 생활,통합사회1,체육 탐구,한국지리,미술 창작,생활과 과학,중국어Ⅱ,미적분,지구과학Ⅱ,수학Ⅰ,윤리와 사상,고전 읽기,경제,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,운동과 건강,입학식,기하,화학Ⅱ,대체공휴일,영어권 문화,프로그래밍,영어Ⅰ,스포츠 개론,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,독서,영미 문학 읽기"
서울특별시교육청,광성고등학교,서울특별시,일반고,"영어 독해와 작문,삶과 종교,스포츠 문화,음악,진로활동,사회문제 탐구,심화 국어,미술,사회·문화,세계사,정보,공통수학1,동아시아사,물리학Ⅰ,지구과학Ⅰ,언어와 매체,여행지리,공통영어1,한국사1,화법과 작문,중국어Ⅰ,확률과 통계,공통국어1,과학사,스포츠 생활,통합사회1,한국지리,생활과 과학,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,심화 영어 독해Ⅰ,윤리와 사상,미술 감상과 비평,경제,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,영어 회화,운동과 건강,문학,음악 연주,기하,논술,화학Ⅱ,대체공휴일,영어권 문화,통합수학Ⅰ,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,환경"
서울특별시교육청,광신고등학교,서울특별시,일반고,"영어 독해와 작문,음악,진로활동,심화 국어,사회문제 탐구,미술,사회·문화,세계사,공통수학1,동아시아사,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,일본어Ⅱ,여행지리,공통영어1,한국사1,중국어Ⅰ,확률과 통계,공통국어1,체육1,생활과 과학,통합사회1,한국지리,중국어Ⅱ,보건,심화 수학Ⅰ,체육,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,윤리와 사상,동아리활동,고전 읽기,경제,통합과학1,관광 일본어,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,영어 회화,기술·가정,운동과 건강,문학,기하,화학Ⅱ,영어권 문화,프로그래밍,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,교육학,생명과학Ⅰ,독서,인공지능 기초,세계지리,진로와 직업,영미 문학 읽기"
서울특별시교육청,광신방송예술고등학교,서울특별시,특성화고,"미용의 기초,드로잉,* 게임 콘셉트 기획,공연 실습,진로활동,컴퓨터 그래픽,영화 제작 실습,* 촬영 제작,공통수학1,* 만화 스토리 구성,시창·청음,* 베이스 메이크업,* 미디어 캐릭터 메이크업,* 게임 캐릭터 원화 제작,사무 관리,언어와 매체,통합과학,* 편집후반작업,* 손발 기본관리,* 업스타일,공통영어1,한국사1,* 스토리보드 제작,공통국어1,체육1,스포츠 생활,통합사회1,미술 창작,* 광고 전략 수립,수학,* 헤어 아이론 스타일,* 2D 캐릭터 제작,영상 제작의 이해,* 시나리오 창작,자율·자치활동,중급 촬영,무용의 이해,수학Ⅰ,* 3D 캐릭터 제작,연극과 말,연극 감상과 비평,동아리활동,* 2D 애니메이션 레이아웃,* 블로우 드라이 스타일,관광 일본어,* 만화 장면 연출,* 프로그램 기획,* 색조 메이크업,영어 회화,* 캐릭터 콘셉트 설정,성공적인 직업생활,영화 감상과 비평,운동과 건강,문학,무용과 몸,* 패션 이미지 메이크업,* 3D 배경ㆍ소품 제작,* 제작계획,* 바디페인팅,연기,영어Ⅰ,* 만화 캐릭터 구상,* 제작편집,* 콜드펌,자율활동,사진 촬영,* 프로덕션 연출,음악 감상과 비평,* 메이크업 기초화장품 사용,진로와 직업,영화와 삶,상업 경제,* 네일 컬러링,영상 제작 기초"
